商品编码,疾病分类统一,工业采购价,客户采购价格,建议零售价,工业毛利额,客户毛利额,客户毛利率,品牌名称_京鸿阁,品牌名称_其他,品牌名称_小葫芦宝,品牌名称_蜀汉本草,品牌名称_驰铭,医保类型_乙类,医保类型_医保,医保类型_甲类,医保类型_非医保
7142764389207638058,保健食品,-0.2491403137393324,-0.2664963679746899,-0.217029940951588,-0.2887604421418435,-0.1666820018483444,0.9736977947428532,False,True,False,False,False,False,False,False,True
6970878582294057555,补益用药,-0.2216358098506244,-0.2446312624857422,-0.1450344779145789,-0.2842047216025998,-0.0461505925248561,1.2688214720644988,False,False,False,True,False,True,False,False,False
6970878583019671649,补益用药,-0.2738808372653663,-0.273591667106865,-0.2299891242982497,-0.2473924050613546,-0.1852798989288826,0.9667205784143496,False,False,False,True,False,False,False,False,True
6970878583019671833,补益用药,-0.294175797970316,-0.2944431584340735,-0.2458281261663916,-0.2678146005821023,-0.1960695186091949,1.2435736921603908,False,False,False,True,False,True,False,False,False
6970878583757869129,补益用药,-0.2622837168625379,-0.2567946324266137,-0.217029940951588,-0.2180682268777168,-0.1761939034086197,0.7759748667628764,False,False,False,True,False,False,False,True,False
6970878582294057428,补益用药,-0.2719479838648949,-0.2663515659515844,-0.2299891242982497,-0.2264465635016133,-0.192378332929088,0.8096805130144749,False,False,False,True,False,True,False,False,False
6970878583019671675,补益用药,-0.1394238233149739,-0.1157574619217456,-0.1075968371353341,-0.0408873531238656,-0.0986790041263763,-0.2154072383312837,False,False,False,True,False,False,False,False,True
6970878583019671920,补益用药,-0.3337992926799796,-0.3436758462899823,-0.3451818651574643,-0.3385068158462291,-0.343716945813468,1.1677318621261874,False,False,False,True,False,True,False,False,False
6970878583019671681,补益用药,-0.2746694414527586,-0.2741708751992875,-0.1723927538686424,-0.2473505133782351,-0.0711370802055792,1.5341586813925616,False,False,False,True,False,False,False,False,True
6970878583019671899,补益用药,-0.2506865964597095,-0.2433280442777916,-0.1795923001723433,-0.2007879075909303,-0.1155732770468652,0.943478648735168,False,False,False,True,False,False,False,False,True
6970878583023865955,补益用药,-0.2671158503637164,-0.2625867133508384,-0.2155900316908478,-0.2259229174626198,-0.1676757826083731,0.9112330886397269,False,False,False,True,False,True,False,False,False
6970878582294057933,补益用药,-0.2564851566611237,-0.2505681454330724,-0.1579936612612405,-0.2112608283708009,-0.0658842390454271,1.259145710722115,False,False,False,True,False,True,False,False,False
6970878583019671966,补益用药,-0.2497201697594738,-0.2447760645088478,-0.1723927538686424,-0.2086425981758333,-0.0999567222464133,1.038261052652069,False,False,False,True,False,False,False,True,False
6970878583023865950,补益用药,-0.2332909158554669,-0.2245037812740618,-0.1579936612612405,-0.1798420660311891,-0.0914386014461667,0.8425762740824478,False,False,False,True,False,False,False,True,False
6970878583019671581,补益用药,-0.2410223294573525,-0.2346399228914548,-0.1723927538686424,-0.195551447200995,-0.1098945298467009,0.8672618703277619,False,False,False,True,False,True,False,False,False
6970878583019671662,补益用药,-0.3034534942925787,-0.3083441526522124,-0.287585494727857,-0.2929496104537918,-0.2647823597311836,1.0182297198655077,False,False,False,True,False,True,False,False,False
6970878583757869183,补益用药,-0.2990079314714944,-0.3011040514969317,-0.2602272187737935,-0.2788111674009665,-0.2179326953298276,1.2259290628332005,False,False,False,True,False,True,False,False,False
6970878583757869140,补益用药,-0.3299335858790369,-0.3377389633426521,-0.3019845873352588,-0.3275102490273648,-0.2643564536911713,1.7369148547199544,False,False,False,True,False,True,False,False,False
6970878583019671564,补益用药,-0.236190195956174,-0.2288478419672302,-0.1579936612612405,-0.187696756616092,-0.0871795410460434,0.9120045135223924,False,False,False,True,False,False,False,True,False
6970878582294057537,补益用药,-0.2332909158554669,-0.225951801505118,-0.1579936612612405,-0.1850785264211244,-0.0900189146461257,0.8657190205624294,False,False,False,True,False,False,False,True,False
6970878583019671768,补益用药,-0.2332909158554669,-0.2375359633535671,-0.1723927538686424,-0.2269702095406069,-0.1070551562466187,0.916118779563278,False,False,False,True,False,False,False,True,False
6970878583019671607,补益用药,-0.2332909158554669,-0.2258069994820123,-0.1579936612612405,-0.1845548803821309,-0.0901608833261297,0.8634047459144312,False,False,False,True,False,False,False,True,False
